DATE_STRIN,LATITUDE,LONGITUDE,LOCATION_N,AREA,COUNTRY,REGION_COD,CAUSE_CODE
12/26/2004,5.564,95.235,"ACEH, SUMATRA",ACEH,INDONESIA,60,0
12/26/2004,5.556,95.315,"ACEH, SUMATRA",ACEH,INDONESIA,60,0
12/26/2004,7.724,81.714,KALLADY, ,SRI LANKA,60,0
12/26/2004,5.594,95.371,"ACEH, SUMATRA",ACEH,INDONESIA,60,0
12/26/2004,5.575,95.328,"ACEH, SUMATRA",ACEH,INDONESIA,60,0
12/26/2004,5.614,95.399,"ACEH, SUMATRA",ACEH,INDONESIA,60,0
12/26/2004,4.169,73.506,"NORTH MALE ATOLL, MALE IS.", ,MALDIVES,60,0
12/26/2004,7.919,81.566,KALKUDAH, ,SRI LANKA,60,0
12/26/2004,5.597,95.385,"ACEH, SUMATRA",ACEH,INDONESIA,60,0
12/26/2004,4.17,73.513,"NORTH MALE ATOLL, MALE IS.", ,MALDIVES,60,0
12/26/2004,5.596,95.393,"ACEH, SUMATRA",ACEH,INDONESIA,60,0
12/26/2004,8.572,81.192,CHINA BAY, ,SRI LANKA,60,0
12/26/2004,5.575,95.341,"ACEH, SUMATRA",ACEH,INDONESIA,60,0
12/26/2004,4.17,73.517,"NORTH MALE ATOLL, MALE IS.", ,MALDIVES,60,0
12/26/2004,8.512,81.191,CHINA BAY FERRY, ,SRI LANKA,60,0
12/26/2004,5.575,95.342,"ACEH, SUMATRA",ACEH,INDONESIA,60,0
12/26/2004,5.574,95.345,"ACEH, SUMATRA",ACEH,INDONESIA,60,0
12/26/2004,5.549,95.311,"CENTER OF BANDA ACEH, SUMATRA",ACEH,INDONESIA,60,0
12/26/2004,8.576,81.237,TRINCOMALEE, ,SRI LANKA,60,0
12/26/2004,5.548,95.316,"CENTER OF BANDA ACEH, SUMATRA",ACEH,INDONESIA,60,0
12/26/2004,8.616,81.219,UPPUVELI, ,SRI LANKA,60,0
12/26/2004,5.548,95.315,"CENTER OF BANDA ACEH, SUMATRA",ACEH,INDONESIA,60,0
12/26/2004,8.725,81.177,IRRAKKAKANDI, ,SRI LANKA,60,0
12/26/2004,5.48,95.243,"ACEH, SUMATRA",ACEH,INDONESIA,60,0
12/26/2004,5.548,95.314,"CENTER OF BANDA ACEH, SUMATRA",ACEH,INDONESIA,60,0
12/26/2004,8.677,81.203,NILAVELI, ,SRI LANKA,60,0
12/26/2004,5.575,95.325,"ACEH, SUMATRA",ACEH,INDONESIA,60,0
12/26/2004,5.548,95.313,"CENTER OF BANDA ACEH, SUMATRA",ACEH,INDONESIA,60,0
12/26/2004,5.564,95.235,"WEST BANDA ACEH, SUMATRA",ACEH,INDONESIA,60,0
12/26/2004,5.549,95.313,"CENTER OF BANDA ACEH, SUMATRA",ACEH,INDONESIA,60,0
12/26/2004,5.381,95.26,"LEUPUNG, NW. COAST OF SUMATRA",ACEH,INDONESIA,60,0
12/26/2004,5.549,95.312,"CENTER OF BANDA ACEH, SUMATRA",ACEH,INDONESIA,60,0
12/26/2004,5.442,95.241,"LHOK NGA, NW. COAST OF SUMATRA",ACEH,INDONESIA,60,0
12/26/2004,5.575,95.325,"ACEH, SUMATRA",ACEH,INDONESIA,60,0
12/26/2004,5.553,95.304,"CENTER OF BANDA ACEH, SUMATRA",ACEH,INDONESIA,60,0
12/26/2004,5.553,95.317,"CENTER OF BANDA ACEH, SUMATRA",ACEH,INDONESIA,60,0
12/26/2004,5.42,95.248,"LEUPUNG, NW. COAST OF SUMATRA",ACEH,INDONESIA,60,0
12/26/2004,5.481,95.244,"ACEH, SUMATRA",ACEH,INDONESIA,60,0
12/26/2004,5.55,95.307,"CENTER OF BANDA ACEH, SUMATRA",ACEH,INDONESIA,60,0
12/26/2004,5.553,95.316,"CENTER OF BANDA ACEH, SUMATRA",ACEH,INDONESIA,60,0
12/26/2004,5.558,95.235,"WEST BANDA ACEH, SUMATRA",ACEH,INDONESIA,60,0
12/26/2004,5.558,95.311,"ACEH, SUMATRA",ACEH,INDONESIA,60,0
12/26/2004,5.551,95.307,"CENTER OF BANDA ACEH, SUMATRA",ACEH,INDONESIA,60,0
12/26/2004,5.553,95.316,"CENTER OF BANDA ACEH, SUMATRA",ACEH,INDONESIA,60,0
12/26/2004,5.571,95.328,"ACEH, SUMATRA",ACEH,INDONESIA,60,0
12/26/2004,5.554,95.291,"CENTER OF BANDA ACEH, SUMATRA",ACEH,INDONESIA,60,0
7/17/2006,-12.117,96.883,COCOS ISLAND (KEELING), ,AUSTRALIA,60,0
12/26/2004,5.571,95.328,"ACEH, SUMATRA",ACEH,INDONESIA,60,0
12/26/2004,5.549,95.316,"CENTER OF BANDA ACEH, SUMATRA",ACEH,INDONESIA,60,0
12/26/2004,5.553,95.316,"CENTER OF BANDA ACEH, SUMATRA",ACEH,INDONESIA,60,0
12/26/2004,4.18,73.52,MALE, ,MALDIVES,60,0
12/26/2004,5.549,95.317,"CENTER OF BANDA ACEH, SUMATRA",ACEH,INDONESIA,60,0
12/26/2004,5.573,95.328,"ACEH, SUMATRA",ACEH,INDONESIA,60,0
12/26/2004,5.458,95.247,"WEST COAST OF ACEH, SUMATRA",ACEH,INDONESIA,60,0
12/26/2004,6.93,79.83,COLOMBO, ,SRI LANKA,60,0
12/26/2004,5.553,95.309,"ACEH, SUMATRA",ACEH,INDONESIA,60,0
3/28/2005,2.86,95.59,SIMEULUE ISLAND,ACEH,INDONESIA,60,0
12/26/2004,5.452,95.244,"WEST COAST OF ACEH, SUMATRA",ACEH,INDONESIA,60,0
12/26/2004,5.489,95.263,"ACEH, SUMATRA",ACEH,INDONESIA,60,0
3/28/2005,2.267,97.783,"SINGKIL-BARU, SUMATRA",ACEH,INDONESIA,60,0
12/26/2004,5.649,95.416,"ACEH, SUMATRA",ACEH,INDONESIA,60,0
12/26/2004,5.451,95.243,"WEST COAST OF ACEH, SUMATRA",ACEH,INDONESIA,60,0
12/26/2004,5.55,95.317,"CENTER OF BANDA ACEH, SUMATRA",ACEH,INDONESIA,60,0
12/26/2004,5.648,95.415,"ACEH, SUMATRA",ACEH,INDONESIA,60,0
12/26/2004,5.552,95.317,"CENTER OF BANDA ACEH, SUMATRA",ACEH,INDONESIA,60,0
12/26/2004,5.46,95.246,"WEST COAST OF ACEH, SUMATRA",ACEH,INDONESIA,60,0
12/26/2004,5.553,95.317,"CENTER OF BANDA ACEH, SUMATRA",ACEH,INDONESIA,60,0
12/26/2004,5.621,95.398,"ACEH, SUMATRA",ACEH,INDONESIA,60,0
12/26/2004,5.541,95.282,"CENTER OF BANDA ACEH, SUMATRA",ACEH,INDONESIA,60,0
12/26/2004,5.553,95.317,"CENTER OF BANDA ACEH, SUMATRA",ACEH,INDONESIA,60,0
12/26/2004,5.553,95.317,"CENTER OF BANDA ACEH, SUMATRA",ACEH,INDONESIA,60,0
12/26/2004,5.547,95.317,"CENTER OF BANDA ACEH, SUMATRA",ACEH,INDONESIA,60,0
1881/12/31,10.767,79.833,FALSE POINT,TAMIL NADU,INDIA,60,0
1881/12/31,9.167,92.783,"CAR NICOBAR ISLAND, NICOBAR ISLANDS",ANDAMAN AND NICOBAR,INDIA,60,0
12/26/2004,5.382,95.256,"ACEH, SUMATRA",ACEH,INDONESIA,60,0
1883/08/27,7.717,81.7,BATTICALOA, ,SRI LANKA,60,0
12/26/2004,5.633,95.4,"ACEH, SUMATRA",ACEH,INDONESIA,60,0
1883/08/27,6.932,79.85,COLOMBO, ,SRI LANKA,60,0
12/26/2004,5.553,95.235,"ACEH, SUMATRA",ACEH,INDONESIA,60,0
1883/08/27,9.833,80.233,PEDRO POINT, ,SRI LANKA,60,0
12/26/2004,5.397,95.253,"ACEH, SUMATRA",ACEH,INDONESIA,60,0
12/26/2004,5.634,95.401,"ACEH, SUMATRA",ACEH,INDONESIA,60,0
12/26/2004,5.443,95.241,"ACEH, SUMATRA",ACEH,INDONESIA,60,0
12/26/2004,5.492,95.231,"ACEH, SUMATRA",ACEH,INDONESIA,60,0
12/26/2004,5.443,95.241,"ACEH, SUMATRA",ACEH,INDONESIA,60,0
12/26/2004,4.17372,73.51788,"MALE, N. MALE", ,MALDIVES,60,0
12/26/2004,5.429,95.243,"ACEH, SUMATRA",ACEH,INDONESIA,60,0
12/26/2004,4.17866,73.51416,"MALE, N. MALE", ,MALDIVES,60,0
12/26/2004,4.123,73.438,"LAGUNA BEACH RESORT, SOUTH MALE", ,MALDIVES,60,0
12/26/2004,5.251,95.253,"ACEH, SUMATRA",ACEH,INDONESIA,60,0
12/26/2004,4.1802,73.50963,"MALE, N. MALE", ,MALDIVES,60,0
12/26/2004,4.124,73.458,"VADOO ISLAND RESORT, SOUTH MALE", ,MALDIVES,60,0
12/26/2004,5.442,95.24,"ACEH, SUMATRA",ACEH,INDONESIA,60,0
12/26/2004,4.1801,73.52455,"EMBUDHU FINOTHU, S. MALE", ,MALDIVES,60,0
12/26/2004,4.084,73.513,"ENBODOO VILLAGE, SOUTH MALE", ,MALDIVES,60,0
12/26/2004,5.441,95.239,"ACEH, SUMATRA",ACEH,INDONESIA,60,0
12/26/2004,4.1801,73.52455,"EMBUDHU FINOTHU, S. MALE", ,MALDIVES,60,0
12/26/2004,4.083,73.512,"ENBODOO VILLAGE, SOUTH MALE", ,MALDIVES,60,0
12/26/2004,5.486,95.228,"ACEH, SUMATRA",ACEH,INDONESIA,60,0
12/26/2004,4.1801,73.52455,"EMBUDHU FINOTHU, S. MALE", ,MALDIVES,60,0
12/26/2004,3.461,73.55,"KEYODHOO, VAAVU", ,MALDIVES,60,0
12/26/2004,5.381,95.26,"ACEH, SUMATRA",ACEH,INDONESIA,60,0
12/26/2004,8.93,76.54,NEENDAKARA,KERALA,INDIA,60,0
12/26/2004,3.461,73.55,"KEYODHOO, VAAVU", ,MALDIVES,60,0
12/26/2004,5.427,95.235,"ACEH, SUMATRA",ACEH,INDONESIA,60,0
3/28/2005,0.57171,97.74588,"LAGUNDRI BAY, NIAS",NORTH SUMATRA,INDONESIA,60,0
12/26/2004,3.461,73.549,"KEYODHOO, VAAVU", ,MALDIVES,60,0
12/26/2004,5.442,95.241,"ACEH, SUMATRA",ACEH,INDONESIA,60,0
12/26/2004,5.385,95.966,"SIGLI, ACEH, SUMATRA",ACEH,INDONESIA,60,0
12/26/2004,3.461,73.549,"KEYODHOO, VAAVU", ,MALDIVES,60,0
12/26/2004,5.442,95.241,"ACEH, SUMATRA",ACEH,INDONESIA,60,0
12/26/2004,5.433,95.236,"ACEH, SUMATRA",ACEH,INDONESIA,60,0
12/26/2004,3.463,73.551,"KEYODHOO, VAAVU", ,MALDIVES,60,0
12/26/2004,5.499,95.223,"ACEH, SUMATRA",ACEH,INDONESIA,60,0
12/26/2004,5.569,95.341,"ACEH, SUMATRA",ACEH,INDONESIA,60,0
12/26/2004,2.919,73.581,"MULI, MEEMU", ,MALDIVES,60,0
12/26/2004,5.476,95.237,"ACEH, SUMATRA",ACEH,INDONESIA,60,0
3/28/2005,0.9043,97.28008,PULAU ASU,NORTH SUMATRA,INDONESIA,60,0
12/26/2004,2.92,73.581,"MULI, MEEMU", ,MALDIVES,60,0
3/28/2005,1.6957,97.44872,PULAU SARANGBUANG,NORTH SUMATRA,INDONESIA,60,0
12/26/2004,2.923,73.582,"MULI, MEEMU", ,MALDIVES,60,0
3/28/2005,2.094,96.61582,BABI,ACEH,INDONESIA,60,0
12/26/2004,5.575,95.325,"ACEH, SUMATRA",ACEH,INDONESIA,60,0
1883/08/27,7.209,79.836,NEGOMBO, ,SRI LANKA,60,0
3/28/2005,1.40695,97.08376,"LABUHAN ACEH, NIAS",NORTH SUMATRA,INDONESIA,60,0
12/26/2004,5.443,95.24,"BANDA ACEH WEST COAST, SUMATRA",ACEH,INDONESIA,60,0
12/26/2004,5.595,95.371,"ACEH, SUMATRA",ACEH,INDONESIA,60,0
3/28/2005,1.260308,97.237656,"AFULU, NIAS",NORTH SUMATRA,INDONESIA,60,0
12/26/2004,5.443,95.242,"BANDA ACEH WEST COAST, SUMATRA",ACEH,INDONESIA,60,0
12/26/2004,5.557,95.315,"ACEH, SUMATRA",ACEH,INDONESIA,60,0
3/28/2005,0.58167,97.73746,"LAGUNDRI BAY, NIAS",NORTH SUMATRA,INDONESIA,60,0
12/26/2004,5.567,95.34,"BANDA ACEH EAST COAST, SUMATRA",ACEH,INDONESIA,60,0
3/28/2005,2.05595,97.3335,"TELUK MARIABAH, PULAU TUANGKU",ACEH,INDONESIA,60,0
12/26/2004,5.552,95.309,"ACEH, SUMATRA",ACEH,INDONESIA,60,0
12/26/2004,7.376,79.823,"LANCIGAMA BEACH, MARAWILA", ,SRI LANKA,60,0
3/28/2005,2.09696,97.09616,"PULAU BANGKARU, BANYAK ISLANDS",ACEH,INDONESIA,60,0
12/26/2004,5.48,95.243,"ACEH, SUMATRA",ACEH,INDONESIA,60,0
12/26/2004,7.356,79.827,VENNAPUWA NORTH, ,SRI LANKA,60,0
12/26/2004,5.594,95.372,"ACEH, SUMATRA",ACEH,INDONESIA,60,0
12/26/2004,7.283,79.84,WAIKKALA, ,SRI LANKA,60,0
12/26/2004,5.593,95.371,"ACEH, SUMATRA",ACEH,INDONESIA,60,0
12/26/2004,5.562,95.317,"ACEH, SUMATRA",ACEH,INDONESIA,60,0
12/26/2004,5.53,95.286,"ACEH, SUMATRA",ACEH,INDONESIA,60,0
12/26/2004,5.514,95.27,"ACEH, SUMATRA",ACEH,INDONESIA,60,0
12/26/2004,5.533,95.294,"ACEH, SUMATRA",ACEH,INDONESIA,60,0
12/26/2004,5.526,95.273,"ACEH, SUMATRA",ACEH,INDONESIA,60,0
12/26/2004,5.595,95.372,"ACEH, SUMATRA",ACEH,INDONESIA,60,0
12/26/2004,5.571,95.327,"ACEH, SUMATRA",ACEH,INDONESIA,60,0
12/26/2004,5.546,95.298,"ACEH, SUMATRA",ACEH,INDONESIA,60,0
1887/05/19,5.388,95.962,"SIGLI, ACEH, SUMATRA",ACEH,INDONESIA,60,0
12/26/2004,5.571,95.328,"ACEH, SUMATRA",ACEH,INDONESIA,60,0
12/26/2004,10.77,79.83,NAGAPATTINAM,TAMIL NADU,INDIA,60,0
12/26/2004,5.605,95.388,"ACEH, SUMATRA",ACEH,INDONESIA,60,0
12/26/2004,10.77,79.83,NAGAPATTINAM,TAMIL NADU,INDIA,60,0
12/26/2004,5.61,95.389,"ACEH, SUMATRA",ACEH,INDONESIA,60,0
12/26/2004,4.69189,95.5372,"LHOK LEUPUNG, SUMATRA",NORTH SUMATRA,INDONESIA,60,0
12/26/2004,5.593,95.371,"ACEH, SUMATRA",ACEH,INDONESIA,60,0
1888/03/21,5.7494,95.0531,"BREUEH ISLAND, ACEH",ACEH,INDONESIA,60,0
1891/05/19,5.388,95.962,"SIGLI, ACEH, SUMATRA",ACEH,INDONESIA,60,0
12/26/2004,5.49463,73.41283,"HINNAVARU, LHAVIYANI", ,MALDIVES,60,0
12/26/2004,5.452,95.244,"ACEH, SUMATRA",ACEH,INDONESIA,60,0
12/26/2004,5.4946,73.41245,"HINNAVARU, LHAVIYANI", ,MALDIVES,60,0
12/26/2004,5.49373,73.41225,"HINNAVARU, LHAVIYANI", ,MALDIVES,60,0
12/26/2004,5.42,95.248,"ACEH, SUMATRA",ACEH,INDONESIA,60,0
12/26/2004,5.49297,73.4119,"HINNAVARU, LHAVIYANI", ,MALDIVES,60,0
12/26/2004,5.485,95.228,"ACEH, SUMATRA",ACEH,INDONESIA,60,0
12/26/2004,5.49288,73.41188,"HINNAVARU, LHAVIYANI", ,MALDIVES,60,0
12/26/2004,5.49272,73.41178,"HINNAVARU, LHAVIYANI", ,MALDIVES,60,0
12/26/2004,5.201,95.284,"ACEH, SUMATRA",ACEH,INDONESIA,60,0
12/26/2004,5.647,95.415,"ACEH, SUMATRA",ACEH,INDONESIA,60,0
12/26/2004,5.49218,73.41317,"HINNAVARU, LHAVIYANI", ,MALDIVES,60,0
12/26/2004,5.558,95.235,"ACEH, SUMATRA",ACEH,INDONESIA,60,0
12/26/2004,5.648,95.415,"ACEH, SUMATRA",ACEH,INDONESIA,60,0
12/26/2004,5.49195,73.4136,"HINNAVARU, LHAVIYANI", ,MALDIVES,60,0
12/26/2004,5.649,95.416,"ACEH, SUMATRA",ACEH,INDONESIA,60,0
12/26/2004,5.472,95.238,"ACEH, SUMATRA",ACEH,INDONESIA,60,0
12/26/2004,5.648,95.415,"ACEH, SUMATRA",ACEH,INDONESIA,60,0
12/26/2004,5.65,95.422,"ACEH, SUMATRA",ACEH,INDONESIA,60,0
12/26/2004,5.49195,73.4136,"HINNAVARU, LHAVIYANI", ,MALDIVES,60,0
12/26/2004,5.476,95.238,"ACEH, SUMATRA",ACEH,INDONESIA,60,0
12/26/2004,5.609,95.398,"ACEH, SUMATRA",ACEH,INDONESIA,60,0
12/26/2004,5.647,95.414,"ACEH, SUMATRA",ACEH,INDONESIA,60,0
12/26/2004,5.6,95.379,"ACEH, SUMATRA",ACEH,INDONESIA,60,0
12/26/2004,4.69205,95.53774,"LHOK LEUPUNG, SUMATRA",NORTH SUMATRA,INDONESIA,60,0
12/26/2004,5.2,95.284,"ACEH, SUMATRA",ACEH,INDONESIA,60,0
12/26/2004,4.6137,95.62491,"KUALA MEURISI, SUMATRA",ACEH,INDONESIA,60,0
12/26/2004,5.286,95.251,"ACEH, SUMATRA",ACEH,INDONESIA,60,0
12/26/2004,5.316,95.238,"ACEH, SUMATRA",ACEH,INDONESIA,60,0
12/26/2004,5.602,95.383,"ACEH, SUMATRA",ACEH,INDONESIA,60,0
12/26/2004,5.497,95.228,"ACEH, SUMATRA",ACEH,INDONESIA,60,0
12/26/2004,5.61,95.397,"ACEH, SUMATRA",ACEH,INDONESIA,60,0
12/26/2004,2.98483,95.39325,"PULAU SALAUT, SUMATRA",ACEH,INDONESIA,60,0
12/26/2004,5.428,95.24,"ACEH, SUMATRA",ACEH,INDONESIA,60,0
12/26/2004,2.98473,95.39311,"PULAU SALAUT, SUMATRA",ACEH,INDONESIA,60,0
12/26/2004,5.286,95.244,"ACEH, SUMATRA",ACEH,INDONESIA,60,0
9/12/2007,-12.117,96.883,COCOS ISLAND (KEELING), ,AUSTRALIA,60,0
9/12/2007,8.905,88.54,"D23401 BPR, 600 NM W-NW OF PHUKET", ,THAILAND,60,0
12/26/2004,5.561,95.311,"ACEH, SUMATRA",ACEH,INDONESIA,60,0
12/26/2004,5.468,95.242,"ACEH, SUMATRA",ACEH,INDONESIA,60,0
12/26/2004,5.565,95.317,"ACEH, SUMATRA",ACEH,INDONESIA,60,0
12/26/2004,5.55,95.307,"ACEH, SUMATRA",ACEH,INDONESIA,60,0
12/26/2004,5.499,95.226,"ACEH, SUMATRA",ACEH,INDONESIA,60,0
12/26/2004,5.597,95.376,"ACEH, SUMATRA",ACEH,INDONESIA,60,0
12/26/2004,5.483,95.264,"ACEH, SUMATRA",ACEH,INDONESIA,60,0
12/26/2004,5.435,95.234,"ACEH, SUMATRA",ACEH,INDONESIA,60,0
12/26/2004,5.631,95.397,"ACEH, SUMATRA",ACEH,INDONESIA,60,0
12/26/2004,5.476,95.236,"ACEH, SUMATRA",ACEH,INDONESIA,60,0
12/26/2004,5.432,95.235,"ACEH, SUMATRA",ACEH,INDONESIA,60,0
12/26/2004,5.464,95.247,"ACEH, SUMATRA",ACEH,INDONESIA,60,0
12/26/2004,5.314,95.241,"ACEH, SUMATRA",ACEH,INDONESIA,60,0
12/26/2004,5.478,95.24,"ACEH, SUMATRA",ACEH,INDONESIA,60,0
12/26/2004,5.544,95.295,"ACEH, SUMATRA",ACEH,INDONESIA,60,0
12/26/2004,5.534,95.272,"ACEH, SUMATRA",ACEH,INDONESIA,60,0
12/26/2004,5.5,95.233,"ACEH, SUMATRA",ACEH,INDONESIA,60,0
12/26/2004,5.556,95.312,"ACEH, SUMATRA",ACEH,INDONESIA,60,0
12/26/2004,5.571,95.321,"ACEH, SUMATRA",ACEH,INDONESIA,60,0
12/26/2004,5.527,95.276,"ACEH, SUMATRA",ACEH,INDONESIA,60,0
12/26/2004,5.553,95.298,"ACEH, SUMATRA",ACEH,INDONESIA,60,0
12/26/2004,5.578,95.329,"ACEH, SUMATRA",ACEH,INDONESIA,60,0
12/26/2004,5.577,95.329,"ACEH, SUMATRA",ACEH,INDONESIA,60,0
12/26/2004,5.556,95.293,"ACEH, SUMATRA",ACEH,INDONESIA,60,0
12/26/2004,5.551,95.301,"ACEH, SUMATRA",ACEH,INDONESIA,60,0
12/26/2004,5.532,95.289,"ACEH, SUMATRA",ACEH,INDONESIA,60,0
12/26/2004,5.543,95.247,"ACEH, SUMATRA",ACEH,INDONESIA,60,0
12/26/2004,5.555,95.306,"ACEH, SUMATRA",ACEH,INDONESIA,60,0
12/26/2004,5.486,95.228,"ACEH, SUMATRA",ACEH,INDONESIA,60,0
12/26/2004,5.465,95.242,"ACEH, SUMATRA",ACEH,INDONESIA,60,0
12/26/2004,5.473,95.255,"ACEH, SUMATRA",ACEH,INDONESIA,60,0
12/26/2004,5.445,95.243,"ACEH, SUMATRA",ACEH,INDONESIA,60,0
12/26/2004,5.61,95.397,"ACEH, SUMATRA",ACEH,INDONESIA,60,0
12/26/2004,5.46,95.246,"ACEH, SUMATRA",ACEH,INDONESIA,60,0
12/26/2004,5.489,95.233,"ACEH, SUMATRA",ACEH,INDONESIA,60,0
12/26/2004,5.314,95.24,"ACEH, SUMATRA",ACEH,INDONESIA,60,0
12/26/2004,5.54,95.298,"ACEH, SUMATRA",ACEH,INDONESIA,60,0
12/26/2004,5.547,95.278,"CENTER OF BANDA ACEH, SUMATRA",ACEH,INDONESIA,60,0
12/26/2004,5.536,95.283,"CENTER OF BANDA ACEH, SUMATRA",ACEH,INDONESIA,60,0
12/26/2004,2.83004,95.76647,"LANGI ISLAND, SUMATRA",ACEH,INDONESIA,60,0
12/26/2004,5.604,95.346,"CENTER OF BANDA ACEH, SUMATRA",ACEH,INDONESIA,60,0
12/26/2004,2.83054,95.76745,"LANGI ISLAND, SUMATRA",ACEH,INDONESIA,60,0
12/26/2004,5.583,95.35,"CENTER OF BANDA ACEH, SUMATRA",ACEH,INDONESIA,60,0
12/26/2004,2.82765,95.74719,"LANGI FIELD, SUMATRA",ACEH,INDONESIA,60,0
12/26/2004,2.8258,95.74737,"LANGI FIELD, SUMATRA",ACEH,INDONESIA,60,0
12/26/2004,5.477,95.245,"WEST COAST OF ACEH, SUMATRA",ACEH,INDONESIA,60,0
12/26/2004,2.82358,95.75631,"LANGI VILLAGE, SUMATRA",ACEH,INDONESIA,60,0
12/26/2004,5.443,95.242,"WEST COAST OF ACEH, SUMATRA",ACEH,INDONESIA,60,0
12/26/2004,9.98,76.28,ERNAKULAM,KERALA,INDIA,60,0
1883/08/27,8.567,81.233,TRINCOMALEE, ,SRI LANKA,60,0
12/26/2004,5.405,95.254,"WEST COAST OF ACEH, SUMATRA",ACEH,INDONESIA,60,0
1883/08/27,-12,96.83,COCOS ISLAND, ,AUSTRALIA,60,0
1/4/1907,5.5,95.3,"BANDA ACEH COAST (ATJEH), SUMATRA",ACEH,INDONESIA,60,0
1883/08/27,11.18,75.82,BEYPORE,KERALA,INDIA,60,0
12/26/2004,5.534,95.292,"ACEH, SUMATRA",ACEH,INDONESIA,60,0
1/4/1907,2.86,95.59,SIMEULUE ISLAND,ACEH,INDONESIA,60,0
1883/08/27,10.77,79.83,NEGAPATAM,TAMIL NADU,INDIA,60,0
12/26/2004,5.539,95.256,"ACEH, SUMATRA",ACEH,INDONESIA,60,0
12/26/2004,8.88,76.6,KOLLAM,KERALA,INDIA,60,0
4/6/2010,0.565796,97.820721,"TELUKDALAM, SUMATRA",NORTH SUMATRA,INDONESIA,60,0
12/26/2004,5.502,95.229,"ACEH, SUMATRA",ACEH,INDONESIA,60,0
1881/12/31,10.77,79.83,NAGAPPATTINAM (NAGAPATAM),TAMIL NADU,INDIA,60,0
12/26/2004,5.549,95.306,"CENTER OF BANDA ACEH, SUMATRA",ACEH,INDONESIA,60,0
12/26/2004,5.479,95.243,"ACEH, SUMATRA",ACEH,INDONESIA,60,0
12/26/2004,5.539,95.257,"ACEH, SUMATRA",ACEH,INDONESIA,60,0
12/26/2004,5.414,95.249,"WEST COAST OF ACEH, SUMATRA",ACEH,INDONESIA,60,0
12/26/2004,8.88,76.6,KOLLAM,KERALA,INDIA,60,0
12/26/2004,5.551,95.307,"CENTER OF BANDA ACEH, SUMATRA",ACEH,INDONESIA,60,0
12/26/2004,5.65,95.42,"ACEH, SUMATRA",ACEH,INDONESIA,60,0
12/26/2004,5.611,95.389,"ACEH, SUMATRA",ACEH,INDONESIA,60,0
12/26/2004,5.593,95.336,"ACEH, SUMATRA",ACEH,INDONESIA,60,0
12/26/2004,8.75,78.2,"TUTICORIN, TAMIL NADU",TAMIL NADU,INDIA,60,0
12/26/2004,5.55,95.308,"CENTER OF BANDA ACEH, SUMATRA",ACEH,INDONESIA,60,0
12/26/2004,5.507,95.26,"ACEH, SUMATRA",ACEH,INDONESIA,60,0
1861/02/16,1.2667,97.5667,"GUNUNGSITOLI, NIAS ISLAND",NORTH SUMATRA,INDONESIA,60,0
1843/01/05,1.267,97.5667,"KAMPONG DE MEGO, SUMATRA",NORTH SUMATRA,INDONESIA,60,0
12/26/2004,5.559,95.284,"CENTER OF BANDA ACEH, SUMATRA",ACEH,INDONESIA,60,0
12/26/2004,5.556,95.285,"ACEH, SUMATRA",ACEH,INDONESIA,60,0
12/26/2004,5.555,95.286,"ACEH, SUMATRA",ACEH,INDONESIA,60,0
12/26/2004,5.61,95.397,"ACEH, SUMATRA",ACEH,INDONESIA,60,0
12/26/2004,5.384,95.968,"SIGLI, ACEH, SUMATRA",ACEH,INDONESIA,60,0
12/26/2004,5.549,95.311,"CENTER OF BANDA ACEH, SUMATRA",ACEH,INDONESIA,60,0
12/26/2004,5.611,95.39,"ACEH, SUMATRA",ACEH,INDONESIA,60,0
12/26/2004,9.49,76.33,ALLAPUZHA,KERALA,INDIA,60,0
3/28/2005,0.95,97.42,"NIAS ISLAND, SUMATRA",NORTH SUMATRA,INDONESIA,60,0
12/26/2004,5.479,95.245,"ACEH, SUMATRA",ACEH,INDONESIA,60,0
12/26/2004,5.389,95.96,"SIGLI, ACEH, SUMATRA",ACEH,INDONESIA,60,0
12/26/2004,5.542,95.285,"CENTER OF BANDA ACEH, SUMATRA",ACEH,INDONESIA,60,0
12/26/2004,5.479,95.242,"ACEH, SUMATRA",ACEH,INDONESIA,60,0
12/26/2004,5.479,95.242,"ACEH, SUMATRA",ACEH,INDONESIA,60,0
12/26/2004,5.479,95.241,"ACEH, SUMATRA",ACEH,INDONESIA,60,0
12/26/2004,5.596,95.526,"KRUENG RAYA PORT, SUMATRA",ACEH,INDONESIA,60,0
12/26/2004,5.541,95.287,"CENTER OF BANDA ACEH, SUMATRA",ACEH,INDONESIA,60,0
12/26/2004,5.478,95.241,"ACEH, SUMATRA",ACEH,INDONESIA,60,0
12/26/2004,5.478,95.248,"ACEH, SUMATRA",ACEH,INDONESIA,60,0
12/26/2004,9.167,92.783,"CAR NICOBAR ISLAND, NICOBAR ISLANDS",ANDAMAN AND NICOBAR,INDIA,60,0
12/26/2004,9.49,76.33,ALLAPUZHA,KERALA,INDIA,60,0
12/26/2004,5.595,95.527,"KRUENG RAYA PORT, SUMATRA",ACEH,INDONESIA,60,0
4/6/2010,8.905,88.54,"D23401 BPR, 600 NM W-NW OF PHUKET", ,THAILAND,60,0
12/26/2004,7,93.833,"GREAT NICOBAR IS., NICOBAR ISLANDS",ANDAMAN AND NICOBAR,INDIA,60,0
12/26/2004,8.078,77.541,KANYAKUMARI,TAMIL NADU,INDIA,60,0
